Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature (°C),Season,Household Size
410,Heater,2.15,30.1,Fall,1
273,Washing Machine,0.85,33.5,Summer,2
476,Lights,0.69,33.4,Spring,5
27,Heater,2.23,13.2,Fall,3
482,Fridge,0.22,14.0,Spring,4
173,Heater,2.95,26.8,Winter,5
180,Lights,1.78,6.1,Fall,1
103,Fridge,0.25,21.4,Fall,3
386,Computer,0.32,36.3,Summer,1
138,Computer,1.5,21.6,Summer,2
110,Fridge,0.38,22.9,Fall,3
384,Air Conditioning,4.5,21.2,Spring,2
319,Dishwasher,0.59,35.3,Summer,4
469,Fridge,0.14,1.1,Summer,1
284,Fridge,0.45,11.4,Winter,5
366,Microwave,0.73,18.6,Spring,5
265,Dishwasher,1.5,28.6,Spring,5
247,Computer,1.99,14.1,Fall,2
385,Dishwasher,0.89,30.0,Winter,1
337,Computer,1.63,19.3,Summer,2
260,TV,0.92,-6.9,Fall,3
352,Oven,1.69,10.9,Summer,2
447,Dishwasher,0.23,3.8,Summer,4
437,Dishwasher,0.85,36.6,Fall,3
178,Lights,1.3,22.1,Fall,5
67,Dishwasher,1.22,25.9,Winter,5
141,Oven,1.63,22.7,Winter,1
312,Lights,0.38,6.6,Fall,1
13,TV,1.49,27.7,Fall,1
11,Air Conditioning,3.21,7.8,Fall,4
231,Computer,0.8,2.9,Summer,2
168,Lights,1.57,1.7,Winter,1
305,Oven,0.86,19.5,Spring,1
72,TV,0.46,9.4,Spring,1
353,Washing Machine,0.85,-7.8,Spring,3
66,Computer,1.48,-5.5,Spring,2
126,Dishwasher,0.24,28.8,Summer,1
91,Lights,1.48,18.2,Fall,5
456,Washing Machine,0.54,3.0,Fall,1
273,Microwave,1.08,35.7,Winter,2
422,Dishwasher,1.76,26.1,Spring,4
481,TV,1.15,-3.6,Summer,4
216,Heater,2.54,39.8,Summer,2
184,Lights,1.87,39.9,Fall,5
446,Heater,2.5,18.7,Fall,3
327,Computer,1.82,38.4,Spring,5
206,Fridge,0.24,37.7,Winter,4
458,Oven,1.59,3.4,Spring,5
278,Fridge,0.37,13.0,Summer,3
198,Fridge,0.16,6.9,Spring,4
472,Washing Machine,0.82,20.3,Summer,5
303,Dishwasher,1.99,3.6,Spring,4
384,Lights,0.61,0.8,Winter,5
127,Washing Machine,0.75,-0.1,Spring,1
234,Oven,1.39,34.7,Summer,3
500,Dishwasher,1.18,-7.1,Summer,1
453,Fridge,0.47,27.0,Summer,2
466,Lights,1.83,-9.0,Fall,2
109,Heater,2.82,15.7,Spring,2
380,Microwave,0.9,4.2,Fall,1
205,Heater,3.01,19.4,Fall,3
376,Oven,0.79,9.6,Summer,5
171,Fridge,0.32,5.6,Winter,5
319,Washing Machine,1.65,-7.9,Summer,3
93,Lights,0.57,36.7,Winter,3
24,Washing Machine,1.15,22.3,Winter,4
280,Oven,0.66,30.1,Spring,3
140,Washing Machine,1.15,7.8,Spring,5
68,Computer,1.4,10.8,Winter,1
303,TV,0.94,-1.2,Summer,4
130,Washing Machine,0.82,3.9,Summer,3
57,Washing Machine,0.81,14.2,Summer,4
251,Heater,2.31,37.6,Winter,3
190,Computer,1.32,-7.8,Spring,5
88,Computer,1.33,17.5,Summer,5
74,Washing Machine,0.84,-6.8,Winter,5
181,Washing Machine,1.32,8.4,Summer,5
334,Heater,4.54,13.8,Spring,5
370,TV,1.26,1.3,Winter,4
108,Washing Machine,1.31,21.7,Winter,1
331,Heater,3.82,-5.8,Winter,2
89,Heater,4.72,22.7,Fall,5
48,Air Conditioning,4.51,22.1,Winter,3
267,Dishwasher,0.59,32.9,Spring,1
306,Lights,1.7,34.2,Summer,3
338,TV,1.35,19.0,Winter,1
191,Computer,1.96,2.7,Spring,1
1,TV,0.67,20.7,Winter,2
159,Computer,1.94,26.9,Summer,1
147,Dishwasher,1.06,1.7,Fall,2
257,Computer,1.09,2.1,Winter,4
496,Air Conditioning,3.97,-4.1,Winter,5
86,Computer,0.88,-6.9,Spring,4
286,Dishwasher,1.69,8.0,Spring,3
451,Fridge,0.17,11.9,Winter,3
270,Washing Machine,1.27,29.1,Fall,4
489,Lights,0.66,27.1,Spring,4
238,Air Conditioning,4.59,26.3,Summer,2
287,Computer,0.96,19.7,Summer,2
177,Microwave,0.61,-7.0,Fall,5
82,Fridge,0.42,27.1,Summer,2
56,Lights,1.51,38.3,Fall,5
388,Heater,2.92,10.5,Summer,4
26,Lights,1.69,12.8,Fall,5
246,Fridge,0.38,23.4,Spring,1
303,Washing Machine,1.86,34.0,Spring,5
119,Microwave,0.74,17.8,Summer,3
83,Air Conditioning,2.84,3.7,Spring,4
95,Air Conditioning,4.19,24.4,Winter,3
423,Lights,0.84,38.4,Winter,1
223,Computer,1.31,37.9,Fall,2
238,Oven,0.55,25.4,Fall,2
138,TV,1.16,1.0,Fall,4
109,Washing Machine,1.2,38.5,Winter,2
135,Microwave,0.3,31.0,Spring,2
152,Lights,1.19,-3.0,Summer,5
310,Computer,1.96,0.7,Spring,1
50,Oven,0.83,30.3,Spring,2
17,Microwave,1.33,9.8,Winter,1
472,Dishwasher,1.94,12.4,Spring,1
184,Lights,1.66,10.0,Fall,4
67,Microwave,1.85,17.1,Summer,4
376,Microwave,1.44,-9.5,Winter,1
81,Oven,0.6,19.9,Spring,3
23,Washing Machine,0.52,22.8,Winter,4
333,Lights,0.8,-4.9,Winter,1
450,Microwave,1.58,24.7,Winter,1
267,Washing Machine,1.83,29.7,Spring,1
477,Washing Machine,1.19,8.7,Winter,5
48,Oven,0.86,26.8,Winter,3
167,Lights,1.42,-7.4,Spring,2
309,Air Conditioning,2.8,32.4,Summer,2
288,Air Conditioning,3.47,6.5,Spring,1
492,Air Conditioning,3.98,24.0,Spring,2
264,Dishwasher,0.49,-3.6,Winter,1
477,Oven,0.22,35.4,Fall,2
206,Microwave,2.0,33.2,Winter,2
260,Washing Machine,1.95,23.5,Summer,3
230,Heater,4.6,27.1,Spring,3
280,Lights,0.28,38.8,Fall,2
259,TV,0.72,13.4,Summer,5
375,Computer,0.88,8.1,Spring,5
481,Computer,0.29,3.3,Fall,5
305,Fridge,0.13,35.5,Spring,5
82,Microwave,1.55,20.8,Spring,1
101,TV,1.08,3.2,Summer,3
11,Washing Machine,1.89,0.4,Fall,5
351,Washing Machine,1.35,34.8,Fall,4
140,Fridge,0.11,6.5,Fall,4
179,Oven,1.8,3.2,Summer,5
265,Microwave,0.96,-6.6,Fall,2
197,Computer,1.25,-4.3,Winter,2
261,Washing Machine,1.6,28.4,Spring,2
323,TV,0.86,15.7,Spring,2
217,Lights,0.76,18.4,Winter,1
383,Air Conditioning,2.29,-9.6,Summer,2
107,Microwave,0.57,25.5,Winter,4
443,Oven,0.39,-6.0,Spring,2
138,Lights,0.53,-2.7,Summer,3
156,Heater,2.33,12.6,Winter,4
345,Heater,3.06,16.4,Summer,2
369,Fridge,0.16,28.8,Summer,2
80,Washing Machine,1.09,28.3,Spring,1
392,Washing Machine,1.07,30.4,Fall,4
162,Fridge,0.15,7.6,Fall,1
54,Lights,1.7,34.4,Summer,3
164,Microwave,1.76,34.2,Spring,4
57,Washing Machine,2.0,14.7,Winter,1
232,Oven,1.62,26.7,Fall,1
247,TV,1.02,35.9,Spring,1
468,Oven,0.49,36.2,Summer,5
119,Fridge,0.25,12.3,Fall,4
102,Washing Machine,0.57,9.7,Winter,3
150,Oven,1.52,24.5,Fall,1
312,Microwave,1.22,31.0,Fall,2
470,Dishwasher,1.87,-1.8,Spring,4
100,Oven,1.26,14.5,Fall,3
463,Washing Machine,0.78,29.5,Fall,4
219,Washing Machine,0.24,21.4,Winter,1
6,Washing Machine,1.7,-4.9,Spring,3
92,Fridge,0.15,9.5,Summer,3
432,Dishwasher,0.35,7.8,Winter,2
243,Heater,4.02,29.5,Fall,5
452,Microwave,1.92,20.6,Winter,1
210,Air Conditioning,4.83,38.2,Winter,1
274,Oven,0.89,25.4,Summer,4
67,TV,0.72,6.9,Spring,4
443,Washing Machine,0.54,27.4,Spring,4
9,Oven,0.73,31.0,Spring,2
182,Washing Machine,1.82,-0.3,Fall,3
363,Dishwasher,1.68,4.6,Fall,3
337,Lights,1.19,8.5,Winter,4
194,Heater,2.99,-1.4,Summer,4
316,Oven,0.96,27.6,Fall,5
149,Dishwasher,1.94,23.0,Spring,3
489,TV,1.92,27.9,Summer,3
241,Fridge,0.46,-4.4,Summer,1
348,Dishwasher,1.78,16.6,Spring,5
116,Dishwasher,1.58,-0.9,Summer,2
490,Oven,0.45,6.8,Summer,3
226,Fridge,0.26,4.2,Spring,5
354,Washing Machine,0.79,18.9,Winter,5
129,Microwave,0.53,36.1,Winter,4
97,TV,0.61,8.9,Summer,2
493,Oven,0.52,31.0,Spring,3
473,Heater,3.87,4.0,Winter,1
249,Computer,0.71,0.1,Spring,2
108,Computer,0.54,27.2,Summer,5
172,Washing Machine,0.72,7.6,Spring,4
125,TV,0.33,13.5,Summer,2
486,Heater,4.84,13.9,Spring,4
201,Oven,1.44,23.0,Winter,3
265,Dishwasher,1.97,39.8,Winter,3
264,Fridge,0.27,-3.7,Summer,2
197,TV,0.82,10.1,Spring,1
199,Dishwasher,1.34,2.1,Fall,2
110,Dishwasher,1.17,17.1,Spring,2
190,Fridge,0.22,29.7,Winter,3
42,Fridge,0.46,30.8,Winter,2
342,Oven,0.53,20.1,Spring,3
38,Computer,0.92,34.0,Winter,1
71,Heater,2.94,1.5,Winter,2
448,Dishwasher,0.79,9.1,Fall,2
226,Heater,4.67,20.0,Fall,5
72,Microwave,1.62,38.4,Spring,5
100,Oven,1.65,33.5,Summer,4
498,Dishwasher,1.4,31.2,Fall,4
166,Fridge,0.13,13.1,Spring,1
9,TV,1.4,-1.3,Fall,5
12,Oven,1.73,27.8,Fall,5
325,Lights,1.53,15.5,Fall,4
105,Computer,1.66,13.0,Fall,1
66,Heater,4.45,1.5,Spring,1
424,Washing Machine,0.49,25.4,Summer,3
428,Microwave,0.58,1.2,Summer,5
400,Fridge,0.29,18.6,Summer,4
462,TV,0.87,-2.3,Fall,3
160,Air Conditioning,2.7,25.6,Summer,2
435,Washing Machine,1.21,8.5,Summer,4
265,Dishwasher,1.71,22.1,Winter,5
264,Oven,0.51,18.5,Fall,3
353,Oven,0.36,24.2,Summer,3
337,TV,1.16,31.5,Summer,1
432,Oven,1.86,17.6,Fall,2
100,Air Conditioning,2.39,-5.4,Fall,1
371,Washing Machine,1.98,23.4,Spring,4
262,Microwave,1.51,6.6,Fall,5
158,Microwave,0.36,21.1,Summer,1
479,Oven,0.57,27.3,Summer,4
174,Oven,1.71,1.2,Winter,1
497,TV,0.25,17.0,Spring,2
388,Lights,1.38,-0.2,Spring,5
133,Washing Machine,1.09,1.4,Spring,1
351,Oven,0.22,33.1,Summer,4
159,Computer,0.55,27.5,Summer,2
438,Washing Machine,1.06,39.7,Fall,3
470,Air Conditioning,3.45,5.7,Spring,5
193,Dishwasher,1.8,-4.1,Fall,1
214,Microwave,1.42,4.8,Summer,5
304,TV,1.36,24.9,Winter,2
264,Air Conditioning,3.41,21.6,Spring,5
320,Air Conditioning,3.84,20.1,Summer,4
483,Lights,1.46,26.3,Summer,5
31,Computer,0.68,7.0,Summer,3
383,Computer,0.27,39.9,Spring,3
426,Dishwasher,1.69,8.1,Summer,3
93,TV,0.92,-3.6,Winter,3
430,Fridge,0.28,33.4,Spring,4
130,Air Conditioning,3.2,33.1,Winter,5
180,Oven,1.92,-3.9,Fall,4
16,Heater,3.09,6.3,Summer,4
2,Heater,2.94,32.1,Winter,1
52,Heater,4.48,-4.6,Fall,3
256,Oven,1.55,19.8,Fall,4
352,Lights,1.44,1.2,Fall,5
67,Air Conditioning,3.2,20.5,Winter,1
152,Washing Machine,1.34,16.8,Summer,1
132,Oven,0.75,24.4,Fall,4
285,Air Conditioning,3.82,26.3,Fall,1
188,Computer,1.38,6.3,Fall,2
255,Lights,0.3,-1.0,Spring,5
326,Fridge,0.31,15.2,Summer,1
51,Dishwasher,1.79,4.8,Winter,3
147,Computer,1.45,26.6,Summer,5
336,Microwave,0.84,28.3,Winter,1
54,Air Conditioning,2.89,7.1,Winter,4
84,Microwave,1.13,16.1,Spring,2
334,Lights,1.03,22.3,Spring,1
407,Air Conditioning,2.01,3.5,Fall,5
439,Washing Machine,1.82,-5.3,Summer,1
94,Microwave,1.04,9.7,Winter,1
153,Lights,0.5,-9.6,Fall,3
415,Oven,1.96,33.5,Winter,5
18,Microwave,0.35,26.6,Winter,1
152,Heater,4.42,0.2,Spring,2
353,Oven,0.25,7.0,Spring,1
41,TV,1.79,33.8,Winter,2
225,Dishwasher,0.24,21.0,Fall,4
140,Fridge,0.19,30.2,Winter,3
148,Fridge,0.11,20.3,Fall,4
152,Computer,0.86,27.4,Summer,4
318,Heater,3.33,-3.2,Spring,4
193,Oven,1.49,-4.6,Fall,3
407,TV,0.96,5.6,Spring,1
196,Heater,3.56,13.7,Summer,4
175,Microwave,1.63,-5.7,Winter,2
355,Dishwasher,0.7,25.0,Winter,5
102,Air Conditioning,2.86,14.2,Winter,2
129,Computer,1.01,20.9,Fall,5
276,Washing Machine,1.17,-8.7,Summer,4
197,Heater,3.8,28.7,Spring,3
293,Washing Machine,0.47,34.2,Fall,1
270,Lights,1.29,11.4,Winter,4
244,Air Conditioning,4.09,28.1,Spring,4
57,Fridge,0.22,-1.2,Spring,1
176,Computer,0.68,29.8,Winter,5
107,Microwave,0.34,-0.3,Spring,4
348,Washing Machine,0.44,35.6,Summer,3
222,Dishwasher,0.5,38.0,Spring,5
77,Microwave,1.31,-7.9,Summer,5
38,Heater,2.63,21.4,Spring,1
13,TV,0.73,-9.2,Summer,5
137,Computer,0.88,22.9,Fall,1
144,Air Conditioning,2.87,16.5,Winter,3
99,Lights,0.74,-3.4,Winter,1
104,TV,0.54,-1.0,Fall,4
300,Washing Machine,0.23,23.0,Fall,1
101,Computer,0.86,29.0,Fall,2
391,TV,1.21,11.1,Winter,5
216,Washing Machine,1.66,15.8,Fall,4
495,Oven,0.99,23.5,Summer,5
278,Oven,0.43,20.5,Summer,5
366,Fridge,0.29,26.2,Summer,3
388,Microwave,0.56,39.6,Summer,4
145,Washing Machine,0.46,7.8,Fall,2
487,Heater,4.68,35.4,Spring,3
186,Heater,2.02,-2.0,Winter,3
403,Washing Machine,1.11,8.1,Spring,1
22,Washing Machine,1.21,29.8,Fall,2
205,Heater,3.3,13.0,Spring,4
59,Air Conditioning,3.11,4.6,Fall,1
134,Oven,1.61,18.8,Winter,1
150,Computer,1.34,16.0,Spring,3
56,Oven,1.93,37.9,Summer,2
207,Microwave,1.72,-2.4,Winter,1
26,Lights,1.26,35.9,Summer,1
423,Oven,1.65,38.8,Spring,2
379,Heater,4.33,34.8,Spring,3
243,Microwave,1.35,25.5,Spring,1
400,Washing Machine,0.54,-9.0,Summer,3
178,Oven,0.57,25.8,Fall,5
404,Oven,1.76,0.3,Fall,5
50,Air Conditioning,3.09,29.2,Fall,3
38,Lights,1.77,-7.4,Spring,2
302,Washing Machine,1.41,8.3,Spring,1
452,Washing Machine,1.6,15.9,Fall,2
478,Lights,1.94,9.0,Spring,1
333,Air Conditioning,4.31,12.6,Fall,2
381,Oven,0.96,-4.9,Spring,5
438,Fridge,0.32,29.1,Summer,4
197,Microwave,0.42,9.3,Spring,1
401,TV,1.82,0.9,Summer,4
446,TV,1.63,8.0,Summer,3
321,Air Conditioning,3.57,13.5,Winter,2
393,Heater,4.05,25.5,Winter,5
448,Heater,3.79,-2.4,Fall,5
462,Microwave,0.64,23.4,Summer,3
48,Fridge,0.34,27.3,Spring,4
33,TV,1.24,6.2,Fall,5
217,Lights,0.81,-0.6,Spring,4
232,TV,1.7,-5.0,Fall,1
20,Heater,3.95,10.4,Summer,3
117,Heater,3.69,-6.4,Spring,4
349,Lights,0.69,-3.4,Summer,2
404,TV,1.63,-4.4,Fall,4
166,Washing Machine,0.9,33.5,Winter,1
77,Computer,0.9,10.6,Spring,1
437,TV,1.9,38.8,Summer,4
265,Air Conditioning,3.43,32.4,Spring,4
212,Dishwasher,1.46,4.3,Summer,4
84,Oven,1.45,36.5,Winter,5
318,Washing Machine,0.93,4.8,Spring,5
472,TV,0.24,-2.4,Fall,1
341,Dishwasher,0.92,8.8,Winter,4
123,Heater,4.9,37.6,Fall,1
393,Oven,0.7,10.4,Summer,2
259,Lights,1.81,11.6,Winter,5
272,Dishwasher,0.94,-6.0,Summer,5
117,Heater,4.27,20.0,Summer,1
449,Fridge,0.19,18.3,Winter,1
99,Microwave,1.43,33.4,Spring,4
128,Fridge,0.29,-5.2,Winter,4
143,Air Conditioning,3.18,34.2,Summer,4
250,Washing Machine,0.56,15.8,Summer,4
25,Microwave,0.64,21.9,Fall,1
466,Oven,0.26,28.6,Fall,2
73,Oven,1.9,39.9,Fall,3
260,Heater,2.85,21.9,Spring,5
463,Computer,1.98,4.9,Summer,1
445,Fridge,0.24,-9.3,Spring,3
293,Lights,1.51,27.1,Winter,4
135,Lights,1.0,36.2,Summer,4
152,Air Conditioning,2.71,-7.7,Winter,3
245,Fridge,0.44,11.2,Winter,5
135,Computer,1.05,29.4,Winter,2
284,Microwave,1.88,20.1,Spring,5
305,Washing Machine,1.21,-9.3,Winter,3
411,Washing Machine,0.3,25.1,Winter,1
447,Air Conditioning,3.7,-2.4,Winter,5
106,Fridge,0.26,25.4,Fall,1
257,TV,1.11,4.4,Spring,3
67,Fridge,0.3,25.3,Fall,1
81,Lights,0.96,32.5,Fall,3
201,TV,1.4,2.6,Spring,1
47,Microwave,0.27,7.7,Summer,3
145,Heater,4.55,39.0,Winter,4
458,TV,1.87,13.8,Spring,2
174,Lights,0.65,3.4,Fall,2
115,Washing Machine,1.84,33.5,Fall,4
34,Microwave,0.33,-6.4,Summer,5
24,Microwave,0.47,31.8,Fall,3
163,Lights,1.71,31.3,Spring,2
320,Dishwasher,1.49,18.9,Summer,5
126,Microwave,1.8,-8.2,Spring,5
449,TV,1.47,3.5,Fall,3
473,Dishwasher,1.78,26.8,Spring,4
265,Lights,1.55,-1.3,Spring,1
405,Lights,1.92,0.7,Spring,2
135,Heater,3.73,11.9,Summer,1
456,Air Conditioning,4.69,-1.5,Summer,4
364,Heater,3.99,35.0,Summer,3
232,Dishwasher,0.56,1.6,Winter,5
57,Air Conditioning,3.07,19.8,Winter,2
379,Microwave,1.61,19.7,Summer,5
435,Oven,0.61,9.1,Winter,1
202,Computer,0.81,9.6,Spring,2
221,Dishwasher,0.32,-9.8,Fall,1
190,Heater,3.85,30.3,Summer,2
392,Microwave,0.42,3.8,Winter,3
108,Microwave,0.21,8.6,Winter,1
286,Washing Machine,1.93,24.9,Spring,3
397,Oven,1.16,15.1,Spring,1
196,Dishwasher,0.45,26.5,Fall,3
316,Fridge,0.13,0.5,Winter,1
261,TV,1.11,34.6,Winter,4
201,Washing Machine,0.56,39.3,Spring,2
301,Heater,2.5,-6.8,Spring,2
333,TV,1.43,13.1,Spring,1
464,Microwave,1.19,31.0,Winter,2
308,Heater,3.17,36.3,Summer,5
314,Fridge,0.49,-8.5,Summer,5
183,Lights,0.58,-4.1,Winter,4
52,TV,1.01,9.4,Summer,3
234,TV,0.82,24.1,Spring,4
369,Oven,0.87,1.5,Spring,5
449,Lights,0.9,31.4,Spring,5
435,Fridge,0.34,32.0,Summer,3
371,Oven,0.34,27.0,Summer,3
194,Computer,0.37,38.5,Fall,2
404,Microwave,0.49,14.5,Fall,3
378,Fridge,0.43,5.6,Spring,5
489,Fridge,0.41,18.9,Summer,3
149,Computer,1.16,12.7,Winter,2
24,Dishwasher,1.14,14.2,Fall,5
495,Washing Machine,0.41,23.4,Summer,5
86,Heater,4.48,37.6,Spring,4
157,Dishwasher,1.59,-7.5,Summer,5
394,TV,1.71,18.0,Winter,5
166,Fridge,0.39,-5.7,Spring,3
235,Air Conditioning,4.31,-9.3,Winter,3
105,TV,0.69,34.4,Fall,2
193,Lights,0.59,15.7,Winter,4
151,Computer,0.49,19.1,Winter,2
158,Air Conditioning,2.84,-7.8,Spring,4
323,Lights,0.89,4.1,Summer,3
420,Computer,1.53,19.2,Fall,4
376,Heater,3.84,10.9,Summer,4
84,Dishwasher,1.54,7.6,Spring,1
485,Oven,1.02,-7.0,Fall,4
344,Microwave,0.29,0.4,Summer,3
226,Oven,1.63,8.5,Fall,4
346,Heater,3.84,14.2,Fall,2
39,TV,1.37,37.6,Fall,2
94,Dishwasher,0.76,-2.2,Spring,4
160,Heater,2.95,37.1,Winter,1
256,Air Conditioning,4.16,-2.8,Winter,4
352,TV,1.04,14.5,Fall,1
327,Lights,1.45,39.5,Fall,5
130,Air Conditioning,3.3,1.9,Fall,2
334,Fridge,0.11,35.9,Fall,1
10,Fridge,0.39,28.0,Spring,4
408,Air Conditioning,4.7,22.0,Winter,1
257,Air Conditioning,4.49,21.2,Winter,2
204,Washing Machine,1.11,4.3,Fall,4
103,TV,0.83,11.2,Summer,1
342,Oven,0.71,-1.8,Spring,1
80,Computer,1.56,39.4,Summer,1
376,Oven,1.95,6.1,Spring,2
222,Washing Machine,0.48,-6.2,Summer,1
241,Air Conditioning,3.64,33.6,Summer,5
68,Dishwasher,0.73,37.2,Summer,4
373,Lights,0.9,-3.0,Spring,3
97,Computer,1.39,20.9,Summer,3
47,Washing Machine,0.94,30.6,Fall,5
277,Lights,1.63,36.9,Winter,4
298,Washing Machine,1.17,39.5,Spring,5
368,Oven,1.17,-0.5,Fall,1
484,Microwave,1.56,-3.5,Summer,5
174,Oven,1.08,39.8,Spring,5
304,Washing Machine,1.14,-4.6,Winter,3
403,Dishwasher,1.27,28.3,Winter,5
453,Oven,0.85,8.2,Fall,2
336,Oven,0.28,20.1,Fall,4
121,Air Conditioning,4.43,-0.6,Winter,4
18,Oven,0.35,30.1,Winter,1
415,Washing Machine,0.28,27.4,Fall,1
464,Air Conditioning,2.63,11.0,Winter,3
120,Air Conditioning,4.55,16.2,Fall,1
476,Washing Machine,1.74,22.0,Fall,4
303,Microwave,1.19,5.0,Spring,3
89,Dishwasher,1.47,22.5,Fall,4
230,TV,1.78,-9.4,Summer,5
398,Computer,1.05,38.1,Fall,4
441,Heater,4.51,23.0,Summer,5
291,Dishwasher,0.54,6.7,Spring,1
241,Washing Machine,0.42,22.1,Summer,1
366,Lights,1.02,2.3,Spring,5
160,Microwave,0.99,11.3,Spring,2
425,Air Conditioning,2.4,39.7,Spring,2
103,Lights,0.91,12.0,Winter,3
96,TV,0.78,29.0,Fall,2
35,Dishwasher,1.63,14.5,Summer,5
482,Microwave,1.27,32.9,Spring,3
163,Washing Machine,0.86,-6.3,Winter,1
320,Microwave,0.69,32.4,Spring,5
137,Microwave,1.58,1.3,Spring,2
372,TV,1.43,7.8,Spring,4
2,Heater,4.0,34.2,Winter,4
496,Computer,1.81,39.2,Summer,2
167,Microwave,1.24,13.3,Fall,2
145,Oven,1.39,36.8,Winter,4
218,Microwave,0.29,10.3,Summer,5
458,Dishwasher,0.73,17.8,Winter,2
204,Computer,1.98,14.7,Fall,2
125,TV,0.97,20.9,Spring,5
71,TV,1.12,-3.0,Spring,4
397,TV,0.47,28.8,Winter,5
341,Air Conditioning,4.56,27.3,Spring,1
206,Fridge,0.29,26.3,Fall,2
480,Microwave,1.24,1.3,Fall,1
236,Fridge,0.35,-3.0,Spring,4
20,Oven,1.93,-1.0,Spring,5
116,Oven,0.79,18.9,Fall,4
446,Dishwasher,0.45,26.4,Fall,4
253,Oven,0.5,-4.4,Fall,3
153,Heater,4.78,10.6,Winter,3
86,Microwave,0.72,30.6,Fall,4
477,Heater,3.59,22.4,Winter,2
406,Washing Machine,0.59,14.6,Spring,1
51,Dishwasher,1.06,-4.0,Winter,3
404,Heater,3.66,37.0,Winter,2
84,Lights,1.4,18.9,Fall,1
413,Lights,1.73,-2.0,Winter,2
30,Microwave,1.57,28.8,Summer,3
295,Lights,0.25,34.0,Spring,1
113,Dishwasher,0.77,6.2,Fall,5
261,Oven,1.36,27.5,Spring,3
118,Microwave,0.89,21.4,Winter,4
309,Washing Machine,1.97,9.2,Summer,3
164,Oven,1.8,7.7,Spring,5
44,Washing Machine,1.8,-0.9,Winter,2
489,TV,0.65,10.6,Winter,1
469,Microwave,1.31,25.2,Winter,5
443,Air Conditioning,4.13,-1.0,Spring,1
190,Heater,3.02,-9.6,Summer,5
20,Microwave,0.27,21.8,Spring,4
318,Computer,0.36,20.3,Spring,1
28,Microwave,1.78,38.2,Spring,5
431,Computer,1.01,5.1,Fall,1
273,Air Conditioning,4.64,23.2,Spring,4
373,Microwave,0.74,6.1,Fall,4
44,Air Conditioning,3.06,21.1,Winter,1
54,TV,1.91,22.1,Summer,1
242,Fridge,0.11,9.3,Fall,2
454,TV,1.21,10.7,Summer,5
275,Dishwasher,1.24,34.8,Spring,3
149,Microwave,0.85,18.6,Fall,5
431,Heater,4.7,10.2,Spring,1
335,Washing Machine,0.97,9.5,Winter,5
302,Lights,0.89,-7.5,Winter,4
250,Heater,2.8,-1.3,Spring,1
407,Oven,0.78,39.8,Fall,5
63,Washing Machine,0.76,30.2,Winter,4
457,Computer,0.52,6.3,Winter,3
64,Dishwasher,1.74,38.8,Summer,3
48,Lights,1.38,25.5,Spring,2
449,Lights,1.52,-6.1,Summer,3
279,Heater,3.93,33.9,Spring,4
494,Microwave,1.42,31.8,Summer,1
471,Air Conditioning,4.73,-9.9,Fall,3
113,Fridge,0.41,7.5,Spring,4
341,TV,0.36,37.9,Winter,5
53,Lights,0.38,-0.6,Summer,4
81,Lights,0.79,-9.5,Fall,2
319,Washing Machine,0.21,8.4,Winter,4
416,TV,1.85,17.3,Fall,4
223,Computer,1.21,4.3,Fall,3
464,TV,0.86,27.0,Summer,3
145,Oven,1.98,21.2,Spring,1
85,Microwave,1.98,23.4,Fall,2
360,Air Conditioning,2.81,39.7,Spring,1
222,TV,1.0,16.3,Summer,3
49,Microwave,0.39,17.6,Summer,3
444,Computer,0.66,-6.0,Winter,5
384,Lights,1.6,21.8,Fall,5
109,TV,1.38,18.0,Fall,2
376,Dishwasher,0.62,3.0,Summer,4
9,Lights,1.28,1.8,Winter,4
386,Heater,2.43,19.2,Fall,3
81,Microwave,1.21,18.1,Summer,1
339,TV,1.92,30.7,Spring,2
262,Dishwasher,0.62,-1.6,Spring,1
480,Dishwasher,0.39,-7.4,Spring,3
295,Oven,1.83,13.3,Spring,4
418,Dishwasher,1.79,12.3,Winter,4
370,Oven,0.89,1.3,Fall,1
371,TV,1.18,-6.3,Summer,4
380,Fridge,0.16,3.9,Spring,2
443,Fridge,0.37,-3.6,Summer,5
328,Heater,2.36,39.5,Summer,1
334,Microwave,1.15,33.0,Summer,5
390,Washing Machine,0.23,-4.0,Spring,3
19,Lights,0.61,-0.6,Spring,5
436,Microwave,1.19,-9.5,Winter,5
362,TV,1.41,15.9,Winter,4
79,Dishwasher,1.8,18.9,Fall,5
324,Lights,0.78,39.9,Fall,3
496,Washing Machine,1.45,22.7,Fall,3
418,Heater,3.37,-9.3,Fall,4
265,TV,0.79,33.4,Winter,5
190,TV,0.96,28.2,Fall,5
18,Dishwasher,1.71,26.3,Fall,1
262,Washing Machine,1.01,15.3,Winter,1
330,Washing Machine,0.58,5.9,Fall,4
394,Oven,0.28,3.7,Spring,3
190,Heater,2.14,32.1,Winter,4
52,Dishwasher,1.69,-1.0,Spring,3
129,Microwave,0.21,6.4,Summer,5
140,Dishwasher,0.58,-9.9,Winter,5
202,Lights,1.35,-7.3,Fall,5
304,Dishwasher,1.84,-7.7,Summer,5
414,TV,0.56,30.4,Winter,5
219,Air Conditioning,2.07,-8.1,Fall,1
266,Fridge,0.42,7.9,Summer,3
166,Computer,1.16,-2.7,Spring,4
267,Fridge,0.35,-9.9,Spring,2
