timestamp,Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature (°C),Season,Household Size
2023-09-30 05:16:00,372,Dishwasher,0.47,-9.6,Summer,4
2023-12-25 23:42:00,143,Fridge,0.48,39.0,Fall,4
2023-04-13 18:07:00,227,Microwave,1.2,-9.6,Spring,4
2023-09-04 02:34:00,443,Oven,1.52,10.2,Summer,2
2023-04-09 03:08:00,95,Oven,0.41,-2.0,Spring,5
2023-02-09 23:34:00,332,TV,0.3,39.6,Winter,5
2023-07-13 19:07:00,253,Heater,3.45,19.1,Summer,2
2023-10-29 15:00:00,276,Oven,0.63,20.3,Fall,5
2023-09-10 01:49:00,239,Oven,1.21,18.8,Summer,5
2023-11-23 18:57:00,400,Fridge,0.33,17.1,Fall,1
2023-05-12 13:26:00,460,Washing Machine,1.27,-7.7,Spring,4
2023-03-02 21:54:00,123,Microwave,1.72,-2.4,Winter,3
2023-04-28 21:09:00,28,Air Conditioning,2.35,21.3,Spring,4
2023-05-01 12:45:00,96,Oven,1.19,24.0,Spring,3
2023-10-27 19:03:00,301,Heater,3.58,28.6,Fall,3
2023-05-25 06:21:00,347,Washing Machine,1.28,-1.4,Spring,5
2023-09-26 07:46:00,418,Computer,0.29,-9.0,Summer,1
2023-04-02 00:29:00,339,Microwave,1.22,20.8,Spring,5
2023-02-14 05:10:00,60,Oven,1.26,7.6,Winter,4
2023-11-11 18:27:00,400,Lights,1.46,14.3,Fall,5
2023-09-23 12:52:00,268,Air Conditioning,4.94,14.8,Summer,2
2023-03-26 15:37:00,23,Microwave,0.85,4.0,Winter,2
2023-09-17 01:51:00,352,Fridge,0.48,19.6,Summer,2
2023-07-06 19:01:00,3,Dishwasher,1.03,29.0,Summer,4
2023-04-26 20:43:00,332,Dishwasher,0.57,24.3,Spring,4
2023-06-21 00:12:00,208,Lights,0.35,-1.9,Spring,2
2023-12-09 18:53:00,381,Dishwasher,1.78,4.4,Fall,5
2023-10-13 23:53:00,209,Air Conditioning,4.26,-9.0,Fall,5
2023-11-26 16:31:00,57,Dishwasher,0.78,7.7,Fall,3
2023-10-25 19:47:00,5,Fridge,0.29,-8.4,Fall,1
2023-04-19 09:46:00,96,TV,0.63,17.7,Spring,1
2023-06-23 16:59:00,423,TV,1.69,4.2,Spring,5
2023-08-06 19:34:00,165,Air Conditioning,2.08,12.9,Summer,1
2023-05-06 10:25:00,233,Fridge,0.39,9.3,Spring,2
2023-02-19 15:03:00,347,Lights,1.52,33.3,Winter,1
2023-08-13 16:24:00,373,Oven,1.34,-1.7,Summer,3
2023-04-10 11:19:00,489,Air Conditioning,3.98,7.1,Spring,4
2023-07-13 15:52:00,234,Heater,4.4,30.8,Summer,5
2023-03-09 07:42:00,335,Lights,0.77,39.6,Winter,2
2023-10-28 12:05:00,53,Computer,0.97,-9.1,Fall,3
2023-10-17 14:35:00,460,Microwave,1.55,7.7,Fall,1
2023-06-12 04:45:00,220,Oven,0.22,0.6,Spring,5
2023-04-04 21:47:00,67,Heater,2.43,32.3,Spring,5
2023-10-18 21:00:00,484,Computer,0.58,0.5,Fall,4
2023-02-22 05:53:00,8,Washing Machine,1.7,-1.7,Winter,4
2023-03-12 13:51:00,310,Heater,2.68,32.9,Winter,2
2023-05-29 22:23:00,140,Fridge,0.45,5.9,Spring,4
2023-12-01 16:15:00,350,Washing Machine,0.44,1.0,Fall,3
2023-10-03 02:34:00,134,Washing Machine,1.42,32.5,Fall,1
2023-07-22 19:09:00,232,Heater,2.06,21.5,Summer,5
2023-08-07 16:04:00,222,Air Conditioning,2.84,22.1,Summer,2
2023-05-15 15:04:00,244,Dishwasher,1.27,26.9,Spring,5
2023-05-26 05:28:00,332,Heater,4.43,20.4,Spring,4
2023-01-14 02:03:00,201,TV,0.7,13.7,Winter,3
2023-02-06 19:51:00,56,Computer,0.44,37.5,Winter,3
2023-11-03 03:48:00,239,Lights,1.6,8.7,Fall,2
2023-11-15 00:25:00,228,Microwave,1.59,10.3,Fall,2
2023-10-07 16:07:00,162,Fridge,0.25,-5.3,Fall,3
2023-06-14 19:46:00,241,Washing Machine,0.55,28.5,Spring,4
2023-01-18 10:48:00,121,Microwave,0.85,28.8,Winter,3
2023-09-29 10:25:00,462,Air Conditioning,4.32,15.8,Summer,3
2023-08-06 07:43:00,360,Computer,1.61,21.2,Summer,1
2023-10-12 04:00:00,499,Washing Machine,1.7,36.2,Fall,3
2023-01-22 19:57:00,120,Fridge,0.14,18.4,Winter,4
2023-01-15 09:35:00,64,Air Conditioning,4.4,12.3,Winter,4
2023-10-15 09:10:00,365,Fridge,0.33,36.0,Fall,5
2023-12-13 23:19:00,69,Fridge,0.37,35.2,Fall,3
2023-08-18 20:32:00,69,TV,1.63,6.0,Summer,2
2023-10-07 01:39:00,323,Heater,3.65,-9.5,Fall,5
2023-11-20 12:42:00,268,Lights,0.61,30.5,Fall,2
2023-06-06 18:45:00,109,Washing Machine,1.07,14.8,Spring,5
2023-02-20 16:02:00,37,Lights,0.27,31.0,Winter,2
2023-12-06 17:24:00,350,Dishwasher,0.84,7.1,Fall,5
2023-02-12 02:02:00,18,Computer,1.68,7.0,Winter,2
2023-07-31 18:40:00,428,Air Conditioning,4.53,22.1,Summer,2
2023-08-13 11:08:00,415,Air Conditioning,4.95,-9.3,Summer,3
2023-03-19 21:03:00,364,Washing Machine,1.47,30.7,Winter,4
2023-11-11 01:11:00,358,TV,0.7,35.2,Fall,1
2023-07-02 11:23:00,498,Air Conditioning,3.38,-6.1,Summer,5
2023-11-02 07:05:00,36,Lights,1.68,35.6,Fall,4
2023-03-28 17:11:00,283,Heater,2.05,20.8,Winter,4
2023-09-13 16:38:00,294,Oven,0.73,21.4,Summer,2
2023-04-25 18:57:00,426,Fridge,0.27,6.3,Spring,1
2023-08-23 08:41:00,116,Dishwasher,1.53,16.5,Summer,2
2023-12-06 01:04:00,98,Heater,2.66,16.2,Fall,4
2023-10-05 14:07:00,237,Lights,1.53,12.4,Fall,4
2023-12-27 05:43:00,483,Fridge,0.17,37.8,Fall,3
2023-10-09 22:27:00,84,Lights,0.25,17.8,Fall,1
2023-12-13 16:46:00,448,Computer,0.42,15.5,Fall,3
2023-10-18 19:44:00,47,Washing Machine,1.03,9.2,Fall,1
2023-12-20 11:13:00,247,Washing Machine,1.12,23.0,Fall,3
2023-09-17 14:16:00,148,Dishwasher,1.21,18.4,Summer,2
2023-08-15 19:15:00,54,Heater,3.38,38.8,Summer,2
2023-04-18 22:41:00,265,Fridge,0.38,8.7,Spring,3
2023-01-14 22:41:00,481,Oven,0.88,39.7,Winter,5
2023-04-21 22:42:00,170,Oven,0.57,-7.0,Spring,5
2023-04-03 10:56:00,3,TV,1.78,21.2,Spring,2
2023-06-11 15:37:00,327,Washing Machine,1.1,-1.8,Spring,1
2023-11-19 10:03:00,371,Computer,1.8,9.5,Fall,1
2023-10-11 17:43:00,158,Computer,0.95,8.5,Fall,3
2023-08-11 09:42:00,445,Fridge,0.14,-5.1,Summer,2
2023-04-21 05:14:00,27,Computer,1.22,11.0,Spring,5
2023-01-21 03:40:00,280,Air Conditioning,4.44,-8.6,Winter,2
2023-06-15 16:36:00,19,Lights,0.77,34.7,Spring,1
2023-08-23 15:08:00,310,Heater,3.68,27.1,Summer,1
2023-10-29 16:01:00,68,Fridge,0.27,22.0,Fall,1
2023-04-18 10:03:00,479,Dishwasher,1.45,-5.7,Spring,5
2023-05-24 23:08:00,407,Lights,1.68,-1.1,Spring,5
2023-10-12 01:23:00,255,Oven,0.56,5.8,Fall,3
2023-02-22 04:00:00,328,Computer,1.65,-5.4,Winter,1
2023-08-08 08:07:00,410,Fridge,0.38,36.2,Summer,2
2023-09-19 00:29:00,289,Lights,0.38,22.2,Summer,2
2023-03-04 14:17:00,96,Dishwasher,0.88,6.7,Winter,2
2023-09-10 12:08:00,347,Lights,0.9,-2.7,Summer,3
2023-03-10 02:58:00,131,Air Conditioning,2.16,29.1,Winter,3
2023-01-18 15:08:00,217,Lights,1.52,10.5,Winter,2
2023-03-23 16:50:00,219,Dishwasher,1.9,33.2,Winter,1
2023-06-16 20:26:00,78,Heater,4.04,9.8,Spring,3
2023-07-23 22:35:00,310,Dishwasher,1.98,-10.0,Summer,1
2023-03-10 20:43:00,63,Washing Machine,0.31,-3.6,Winter,5
2023-05-19 00:20:00,27,Air Conditioning,2.01,23.4,Spring,4
2023-03-21 11:21:00,486,Washing Machine,0.2,23.3,Winter,4
2023-02-18 23:05:00,18,Fridge,0.28,2.2,Winter,1
2023-05-27 12:27:00,384,Computer,0.91,21.8,Spring,4
2023-03-16 19:18:00,206,Fridge,0.43,-1.2,Winter,3
2023-06-04 21:22:00,196,Fridge,0.42,32.8,Spring,4
2023-02-28 05:25:00,487,Dishwasher,1.15,9.5,Winter,4
2023-08-31 14:40:00,329,Computer,1.92,7.9,Summer,1
2023-11-08 16:05:00,118,Washing Machine,0.82,-4.0,Fall,1
2023-08-17 21:52:00,449,Air Conditioning,2.82,-0.3,Summer,5
2023-03-18 19:38:00,14,Computer,1.74,29.1,Winter,5
2023-12-08 10:43:00,6,Heater,3.27,31.7,Fall,4
2023-06-17 06:21:00,470,Air Conditioning,3.62,7.9,Spring,5
2023-02-27 23:29:00,12,Heater,2.8,18.8,Winter,1
2023-04-26 03:47:00,297,Microwave,1.15,23.4,Spring,3
2023-06-09 08:20:00,192,Air Conditioning,2.12,35.1,Spring,5
2023-04-24 19:32:00,421,TV,1.56,-6.7,Spring,2
2023-03-17 17:11:00,449,Oven,0.69,28.8,Winter,2
2023-05-07 17:00:00,451,Heater,2.19,-2.1,Spring,4
2023-11-17 02:12:00,273,Air Conditioning,2.38,5.7,Fall,4
2023-04-11 12:08:00,164,Fridge,0.1,12.6,Spring,3
2023-10-18 15:41:00,82,Air Conditioning,3.17,13.7,Fall,5
2023-07-12 18:30:00,245,Computer,0.39,20.6,Summer,1
2023-02-04 13:01:00,366,Air Conditioning,3.21,36.8,Winter,5
2023-04-21 16:26:00,186,TV,0.96,-8.1,Spring,5
2023-04-22 08:42:00,362,Air Conditioning,2.48,25.4,Spring,2
2023-02-02 06:51:00,18,Dishwasher,0.53,18.7,Winter,2
2023-12-15 16:48:00,115,Computer,0.39,34.0,Fall,2
2023-03-25 07:25:00,63,Dishwasher,0.89,-4.9,Winter,2
2023-05-12 00:43:00,497,Dishwasher,0.61,34.8,Spring,1
2023-03-22 04:23:00,94,TV,1.99,26.3,Winter,1
2023-10-22 17:59:00,119,Washing Machine,1.36,5.6,Fall,2
2023-10-12 01:28:00,317,Heater,3.95,-7.1,Fall,1
2023-04-20 01:12:00,263,Fridge,0.49,16.9,Spring,2
2023-06-26 23:47:00,21,Fridge,0.49,13.0,Spring,5
2023-03-14 00:49:00,85,Oven,0.85,32.8,Winter,5
2023-02-03 23:51:00,147,TV,0.47,-5.8,Winter,2
2023-04-28 20:35:00,129,Microwave,0.27,11.0,Spring,1
2023-06-21 12:16:00,113,TV,0.98,3.3,Spring,1
2023-08-29 13:01:00,485,Microwave,0.84,33.2,Summer,4
2023-12-17 05:13:00,215,Dishwasher,1.76,4.0,Fall,1
2023-09-14 17:06:00,389,Lights,1.77,17.7,Summer,1
2023-07-08 12:30:00,304,Washing Machine,1.59,5.2,Summer,4
2023-11-04 12:29:00,60,Washing Machine,1.19,-5.5,Fall,5
2023-10-17 01:18:00,26,Dishwasher,1.78,17.8,Fall,1
2023-12-09 17:08:00,383,Washing Machine,1.91,33.6,Fall,2
2023-09-16 16:04:00,284,Lights,1.1,32.2,Summer,5
2023-06-22 14:33:00,106,Washing Machine,1.32,12.1,Spring,2
2023-06-08 08:22:00,153,Air Conditioning,2.76,16.3,Spring,4
2023-07-11 11:12:00,153,Air Conditioning,4.11,28.6,Summer,3
2023-07-05 02:26:00,169,Heater,4.95,14.9,Summer,2
2023-10-16 15:32:00,392,Dishwasher,1.58,30.0,Fall,5
2023-02-27 09:55:00,258,Lights,0.5,1.7,Winter,2
2023-07-17 21:45:00,225,Microwave,0.51,21.8,Summer,1
2023-05-14 00:22:00,405,Microwave,1.22,-0.1,Spring,1
2023-12-11 03:50:00,102,Computer,1.5,13.2,Fall,3
2023-08-28 16:56:00,216,Oven,1.19,34.1,Summer,3
2023-01-06 00:21:00,384,Microwave,1.0,18.1,Winter,5
2023-10-12 01:43:00,97,Dishwasher,1.16,27.9,Fall,5
2023-08-03 05:22:00,149,Oven,1.15,17.8,Summer,2
2023-11-07 06:10:00,402,Lights,0.55,-6.8,Fall,2
2023-12-09 09:59:00,245,Dishwasher,1.04,25.3,Fall,4
2023-10-07 10:17:00,312,Heater,4.76,11.8,Fall,1
2023-09-17 07:13:00,496,Heater,4.38,18.9,Summer,2
2023-02-25 06:34:00,282,Microwave,1.34,20.7,Winter,3
2023-11-24 13:37:00,284,Dishwasher,1.83,1.6,Fall,3
2023-03-26 07:25:00,496,Dishwasher,1.14,-2.3,Winter,4
2023-02-25 08:23:00,243,Oven,1.3,6.2,Winter,1
2023-03-13 15:50:00,9,Fridge,0.19,-7.3,Winter,1
2023-06-10 04:37:00,88,Fridge,0.35,1.3,Spring,3
2023-08-14 23:19:00,232,Computer,0.25,29.4,Summer,3
2023-10-15 19:24:00,48,Fridge,0.11,8.5,Fall,5
2023-11-07 00:01:00,53,Air Conditioning,4.5,7.3,Fall,2
2023-03-27 05:04:00,58,Washing Machine,0.83,16.0,Winter,2
2023-08-11 01:58:00,162,Fridge,0.2,38.1,Summer,5
2023-03-29 23:57:00,57,Microwave,1.18,20.6,Winter,3
2023-07-17 00:06:00,368,Fridge,0.49,34.5,Summer,4
2023-08-29 01:23:00,442,Washing Machine,0.6,-1.0,Summer,1
2023-08-11 05:05:00,358,Lights,1.48,22.8,Summer,1
2023-11-25 13:15:00,353,Oven,1.54,30.4,Fall,3
2023-07-03 06:32:00,108,Heater,2.06,20.1,Summer,1
2023-04-13 00:04:00,496,Computer,1.71,26.3,Spring,3
2023-05-13 16:01:00,292,Air Conditioning,4.11,7.4,Spring,1
2023-03-05 07:01:00,386,Lights,0.65,28.4,Winter,4
2023-03-10 15:52:00,188,Heater,2.96,8.2,Winter,2
2023-02-16 15:09:00,48,Air Conditioning,3.8,25.2,Winter,1
2023-06-21 07:29:00,174,Heater,4.53,22.8,Spring,5
2023-03-19 16:11:00,112,Oven,1.35,-6.3,Winter,5
2023-03-04 19:49:00,322,Washing Machine,1.79,12.1,Winter,3
2023-01-06 19:58:00,368,Fridge,0.29,4.8,Winter,5
2023-12-16 21:40:00,61,Air Conditioning,3.74,20.3,Fall,2
2023-02-27 00:08:00,369,Computer,0.26,37.7,Winter,4
2023-01-21 09:10:00,86,Dishwasher,0.45,14.5,Winter,2
2023-03-19 05:35:00,217,Fridge,0.46,21.5,Winter,1
2023-11-07 21:51:00,480,Heater,2.11,8.6,Fall,3
2023-06-27 08:33:00,471,Oven,1.62,31.7,Spring,1
2023-02-22 12:17:00,45,Washing Machine,0.85,3.8,Winter,5
2023-05-03 20:39:00,176,TV,1.7,-1.5,Spring,4
2023-07-05 02:26:00,490,Air Conditioning,4.1,-9.0,Summer,4
2023-03-27 04:13:00,226,Microwave,0.44,7.8,Winter,5
2023-02-11 05:01:00,142,Heater,3.61,4.2,Winter,2
2023-05-01 23:28:00,150,Computer,1.29,25.6,Spring,1
2023-09-19 09:05:00,368,Washing Machine,1.71,-7.0,Summer,5
2023-09-28 23:58:00,380,TV,1.52,-2.7,Summer,1
2023-10-18 09:25:00,36,Air Conditioning,3.87,22.7,Fall,1
2023-08-20 08:13:00,126,Fridge,0.41,21.0,Summer,3
2023-12-15 09:32:00,411,Washing Machine,0.95,10.8,Fall,1
2023-03-04 00:24:00,174,Oven,1.94,30.9,Winter,2
2023-02-12 14:11:00,425,Oven,0.96,3.1,Winter,2
2023-01-17 09:12:00,298,Lights,1.72,30.7,Winter,4
2023-09-05 15:05:00,330,Fridge,0.46,8.6,Summer,4
2023-04-06 23:04:00,194,Fridge,0.45,0.3,Spring,4
2023-11-17 13:59:00,269,TV,0.36,31.4,Fall,3
2023-01-18 17:20:00,251,Fridge,0.5,-8.6,Winter,3
2023-06-23 16:10:00,397,Air Conditioning,4.3,-0.2,Spring,1
2023-05-01 22:26:00,196,Heater,2.68,31.4,Spring,3
2023-05-24 00:28:00,224,Fridge,0.2,0.5,Spring,4
2023-10-03 14:28:00,290,Oven,1.56,19.8,Fall,4
2023-04-29 12:19:00,161,Fridge,0.17,13.3,Spring,2
2023-03-07 13:39:00,300,Air Conditioning,3.4,4.7,Winter,2
2023-11-06 10:08:00,403,Heater,2.85,24.7,Fall,5
2023-04-01 11:18:00,171,Air Conditioning,3.89,28.1,Spring,1
2023-10-15 00:40:00,423,Air Conditioning,3.45,34.9,Fall,1
2023-04-22 08:02:00,338,Microwave,0.25,33.3,Spring,5
2023-05-24 09:02:00,289,Microwave,1.56,9.7,Spring,3
2023-03-09 09:17:00,86,Oven,1.07,39.8,Winter,4
2023-01-19 09:36:00,115,Fridge,0.14,4.4,Winter,4
2023-11-11 20:19:00,179,Washing Machine,1.48,4.9,Fall,4
2023-06-09 23:31:00,471,Computer,1.51,24.6,Spring,5
2023-11-26 18:10:00,20,Fridge,0.46,-6.3,Fall,4
2023-09-19 18:19:00,195,Fridge,0.27,1.3,Summer,5
2023-08-06 06:24:00,115,Fridge,0.22,-6.6,Summer,1
2023-05-19 19:12:00,196,Lights,1.52,-5.4,Spring,2
2023-12-15 03:30:00,24,TV,1.58,10.1,Fall,5
2023-09-19 07:03:00,206,Computer,0.78,7.3,Summer,2
2023-04-24 11:13:00,319,Air Conditioning,2.63,33.4,Spring,2
2023-11-24 01:02:00,367,Lights,0.88,18.1,Fall,5
2023-01-23 07:49:00,18,TV,0.43,4.9,Winter,1
2023-10-27 18:03:00,185,Microwave,0.24,3.6,Fall,3
2023-07-13 15:52:00,443,TV,0.68,15.7,Summer,4
2023-10-04 00:58:00,169,Lights,0.98,10.3,Fall,3
2023-04-17 22:01:00,463,Microwave,0.45,27.1,Spring,2
2023-11-19 18:55:00,242,Fridge,0.19,2.3,Fall,1
2023-01-18 09:18:00,298,Heater,2.73,12.9,Winter,2
2023-12-16 12:07:00,353,Oven,0.47,29.5,Fall,4
2023-01-25 21:26:00,300,Computer,1.67,-5.7,Winter,5
2023-02-06 18:22:00,114,Oven,0.56,24.3,Winter,3
2023-11-10 04:33:00,342,Oven,0.97,22.6,Fall,2
2023-04-15 19:10:00,438,Microwave,1.58,24.1,Spring,3
2023-01-20 08:33:00,151,Washing Machine,1.77,32.5,Winter,5
2023-07-22 04:01:00,115,Lights,1.49,29.0,Summer,3
2023-04-12 01:27:00,135,Fridge,0.46,16.1,Spring,3
2023-06-05 17:56:00,220,Dishwasher,0.84,2.7,Spring,2
2023-10-05 11:40:00,183,Washing Machine,1.61,15.8,Fall,5
2023-12-16 01:03:00,487,Computer,0.31,-1.4,Fall,3
2023-03-09 07:29:00,241,Computer,0.44,10.1,Winter,2
2023-01-12 23:34:00,391,Dishwasher,1.39,-0.6,Winter,1
2023-04-02 08:48:00,270,Air Conditioning,3.77,35.7,Spring,4
2023-10-02 14:17:00,376,Microwave,1.76,3.5,Fall,2
2023-12-30 15:25:00,254,Fridge,0.22,-1.4,Fall,3
2023-10-28 03:40:00,136,TV,0.58,7.8,Fall,4
2023-12-23 16:41:00,9,Computer,1.94,-6.9,Fall,1
2023-01-23 14:26:00,485,Heater,3.45,37.1,Winter,4
2023-06-25 05:59:00,477,Microwave,1.21,14.4,Spring,1
2023-05-07 08:13:00,203,Air Conditioning,2.74,-7.7,Spring,1
2023-03-17 05:36:00,253,TV,0.37,-0.5,Winter,3
2023-08-16 21:04:00,366,Heater,2.58,25.5,Summer,1
2023-03-09 09:12:00,304,Computer,0.8,18.3,Winter,4
2023-12-25 01:37:00,323,Fridge,0.25,19.5,Fall,4
2023-02-18 21:06:00,129,TV,0.77,33.9,Winter,3
2023-03-24 21:30:00,375,Dishwasher,0.96,-7.9,Winter,3
2023-03-01 12:07:00,389,Microwave,0.68,26.8,Winter,1
2023-06-25 17:10:00,229,Oven,0.66,36.2,Spring,3
2023-03-28 20:40:00,142,Fridge,0.26,11.1,Winter,3
2023-04-08 03:05:00,236,Washing Machine,1.74,35.5,Spring,2
2023-06-27 00:09:00,170,Air Conditioning,4.7,39.4,Spring,4
2023-11-06 03:50:00,294,Heater,3.65,21.9,Fall,3
2023-09-12 00:39:00,410,Dishwasher,0.99,19.1,Summer,4
2023-11-04 06:50:00,46,Air Conditioning,4.28,22.1,Fall,1
2024-01-01 19:54:00,363,Heater,2.99,20.7,Winter,3
2023-03-17 02:36:00,247,Lights,1.17,36.5,Winter,1
2023-07-06 23:28:00,110,Heater,4.91,-5.3,Summer,2
2023-12-18 00:37:00,371,Microwave,0.6,13.2,Fall,5
2023-07-10 19:46:00,83,Heater,4.18,4.6,Summer,5
2023-04-22 02:59:00,443,Washing Machine,0.8,26.1,Spring,1
2023-02-23 07:56:00,185,Computer,1.89,35.7,Winter,3
2023-04-08 09:52:00,411,Dishwasher,1.71,-8.7,Spring,1
2023-04-05 14:33:00,238,TV,1.14,16.8,Spring,4
2023-01-06 19:20:00,58,Washing Machine,1.68,-4.0,Winter,3
2023-06-21 02:03:00,471,Lights,1.55,-0.0,Spring,5
2023-06-30 06:56:00,237,TV,0.74,25.1,Spring,1
2023-04-12 19:11:00,156,Air Conditioning,2.42,37.7,Spring,2
2023-04-21 17:00:00,169,Dishwasher,1.04,-0.2,Spring,5
2023-08-29 10:48:00,227,Lights,0.61,6.0,Summer,3
2023-11-20 09:40:00,423,Dishwasher,1.57,-3.2,Fall,5
2023-10-30 12:48:00,366,TV,0.95,13.7,Fall,5
2023-03-02 02:28:00,137,TV,1.62,11.9,Winter,2
2023-11-10 20:40:00,377,Fridge,0.12,-0.4,Fall,3
2023-09-12 07:06:00,288,Fridge,0.17,31.9,Summer,5
2023-10-21 07:22:00,274,Air Conditioning,2.68,-7.3,Fall,5
2023-01-25 13:49:00,172,TV,1.5,22.3,Winter,3
2023-12-29 11:23:00,142,Microwave,0.27,12.8,Fall,5
2023-01-03 01:31:00,180,Heater,3.23,19.5,Winter,5
2023-11-23 11:46:00,432,Air Conditioning,3.47,2.2,Fall,2
2023-10-24 03:52:00,490,Computer,0.75,19.3,Fall,1
2023-04-14 01:32:00,375,TV,1.18,9.0,Spring,5
2023-02-06 22:29:00,467,TV,0.34,9.8,Winter,1
2023-02-01 07:55:00,48,Heater,2.03,20.3,Winter,4
2023-05-19 08:05:00,291,Dishwasher,1.4,2.4,Spring,5
2023-06-06 21:26:00,426,TV,1.21,10.0,Spring,2
2023-12-13 23:35:00,106,TV,0.21,29.9,Fall,1
2023-06-27 19:56:00,334,Lights,1.65,-3.6,Spring,5
2023-06-22 06:59:00,46,Washing Machine,0.32,26.1,Spring,2
2023-09-19 14:35:00,428,TV,2.0,-2.8,Summer,3
2023-06-03 21:58:00,232,Oven,1.24,25.9,Spring,2
2023-01-15 00:49:00,452,TV,0.25,17.5,Winter,1
2023-03-08 21:50:00,317,Washing Machine,0.47,26.2,Winter,3
2023-02-10 13:10:00,12,Fridge,0.46,36.5,Winter,3
2023-08-18 13:10:00,343,TV,0.35,14.5,Summer,5
2023-08-19 13:39:00,112,Heater,3.12,39.2,Summer,3
2023-11-09 11:38:00,435,Dishwasher,1.95,-1.3,Fall,1
2023-04-22 14:55:00,184,Heater,3.48,4.8,Spring,3
2023-01-02 15:43:00,496,Lights,1.25,-2.9,Winter,1
2023-11-07 17:20:00,126,Dishwasher,1.14,-0.3,Fall,1
2023-06-25 11:06:00,460,TV,1.55,17.8,Spring,2
2023-01-21 23:45:00,376,Air Conditioning,2.81,2.1,Winter,2
2023-06-27 15:42:00,316,Fridge,0.35,20.0,Spring,3
2023-07-13 13:29:00,365,Fridge,0.45,4.2,Summer,5
2023-09-06 07:09:00,417,Dishwasher,0.35,-0.1,Summer,5
2023-04-14 00:22:00,298,Lights,1.39,-7.4,Spring,4
2023-08-19 00:46:00,190,Fridge,0.3,24.0,Summer,3
2023-08-01 10:20:00,294,TV,1.18,2.9,Summer,4
2023-09-18 00:10:00,247,Microwave,1.21,19.0,Summer,2
2023-11-06 17:14:00,170,Washing Machine,0.98,5.4,Fall,5
2023-05-11 19:14:00,442,Washing Machine,1.06,6.7,Spring,4
2023-11-06 19:16:00,34,Washing Machine,1.53,29.1,Fall,3
2023-03-15 11:17:00,274,Fridge,0.38,-5.3,Winter,2
2023-06-26 17:04:00,35,Computer,0.61,13.4,Spring,5
2023-10-20 07:11:00,315,Air Conditioning,4.82,9.2,Fall,1
2023-05-02 14:15:00,47,Air Conditioning,4.59,-1.7,Spring,2
2023-06-23 23:19:00,31,Lights,0.29,2.8,Spring,2
2023-01-06 02:38:00,441,Fridge,0.43,5.0,Winter,4
2023-12-12 19:30:00,337,Computer,1.21,26.5,Fall,4
2023-05-17 08:23:00,487,Lights,1.03,24.4,Spring,1
2023-12-18 05:57:00,161,Heater,3.28,30.8,Fall,2
2023-03-12 15:48:00,45,Fridge,0.11,-1.1,Winter,1
2023-02-07 03:29:00,271,Computer,0.81,32.3,Winter,3
2023-07-24 19:45:00,348,Lights,0.32,38.4,Summer,3
2023-01-15 14:39:00,436,Washing Machine,1.22,9.5,Winter,3
2023-11-24 05:28:00,385,Dishwasher,0.59,30.8,Fall,2
2023-02-25 02:29:00,362,TV,0.36,25.0,Winter,4
2023-03-10 07:13:00,461,Computer,1.12,-4.3,Winter,1
2023-07-22 11:47:00,58,Washing Machine,0.73,17.7,Summer,2
2023-02-16 17:10:00,10,Heater,4.95,2.9,Winter,2
2023-11-21 18:50:00,354,Computer,0.95,39.6,Fall,5
2023-05-07 17:46:00,97,Oven,1.13,-1.2,Spring,3
2023-03-14 11:06:00,469,Heater,4.75,26.5,Winter,3
2023-11-09 17:31:00,82,Washing Machine,0.77,13.8,Fall,2
2023-08-30 08:11:00,167,Fridge,0.18,17.6,Summer,4
2023-02-26 18:05:00,40,Fridge,0.31,9.2,Winter,5
2023-10-03 21:24:00,282,Heater,2.9,13.3,Fall,5
2023-11-18 07:12:00,307,Dishwasher,1.57,10.7,Fall,4
2023-04-22 01:43:00,93,Heater,4.21,0.0,Spring,4
2023-05-06 02:04:00,289,Fridge,0.4,-7.8,Spring,5
2023-08-02 16:23:00,427,Washing Machine,0.46,9.8,Summer,5
2023-03-19 04:57:00,482,Fridge,0.16,16.9,Winter,4
2023-04-30 19:43:00,162,Microwave,0.62,24.0,Spring,3
2023-02-17 02:34:00,437,Lights,1.82,10.5,Winter,5
2023-11-08 06:30:00,127,Air Conditioning,2.26,-2.6,Fall,4
2023-09-03 04:50:00,452,Air Conditioning,4.0,33.0,Summer,3
2023-12-15 03:56:00,68,Computer,0.37,27.4,Fall,3
2023-09-04 13:34:00,5,Air Conditioning,3.42,14.9,Summer,2
2023-02-08 14:38:00,311,Dishwasher,1.95,1.0,Winter,3
2023-10-16 18:46:00,114,Heater,2.34,1.3,Fall,5
2023-04-10 11:54:00,265,Heater,3.51,18.3,Spring,3
2023-01-10 06:13:00,198,Microwave,1.02,16.5,Winter,2
2023-11-17 04:02:00,304,Oven,1.05,20.2,Fall,1
2023-10-13 09:02:00,274,Oven,1.86,38.9,Fall,4
2023-11-08 01:37:00,437,Lights,1.44,9.6,Fall,2
2023-02-01 22:02:00,163,Air Conditioning,2.38,28.5,Winter,3
2023-01-26 05:52:00,94,Lights,0.26,15.1,Winter,3
2023-12-27 04:45:00,445,Air Conditioning,4.09,-9.1,Fall,2
2023-11-12 20:29:00,291,Air Conditioning,2.88,9.2,Fall,1
2023-02-28 13:04:00,471,TV,1.49,31.5,Winter,5
2023-11-28 08:47:00,376,Dishwasher,0.44,27.2,Fall,2
